STYLE	QUALITY	YEAR_BUILT	GLA	BSMT	Open Porch/deck/Roof Only	COV Porch&Deck	Enclosed	Foundation	Garage	Carport
9610	2	1956	340	0	NULL	NULL	NULL	1507	NULL	NULL
9616	4	1994	1280	0	NULL	NULL	NULL	1510	NULL	NULL
9724	2.5	1976	1440	0	469	NULL	NULL	1510	NULL	2005
9612	3.5	2013	1140	0	NULL	NULL	NULL	1559	NULL	NULL
9612	1	1965	840	0	NULL	380	NULL	1507	NULL	NULL
9612	4	2022	1829	0	32	NULL	NULL	1559	NULL	NULL
9724	4	2022	1272	0	128	NULL	NULL	1559	NULL	NULL
9724	4	1993	1736	0	96	NULL	NULL	1559	336	NULL
9728	4	2008	1605	0	NULL	NULL	NULL	1559	NULL	NULL
9724	4	2001	2168	0	400	49	NULL	1559	NULL	NULL
9728	4.5	2022	1770	0	NULL	657	NULL	1559	NULL	NULL
9616	3	1982	864	0	NULL	NULL	NULL	NULL	NULL	NULL
9612	2.5	1973	684	0	NULL	NULL	NULL	1559	NULL	NULL
9724	3.5	1999	896	0	NULL	NULL	NULL	NULL	NULL	NULL
9616	4	1999	928	0	NULL	NULL	NULL	1507	NULL	NULL
9612	1	1967	792	0	NULL	NULL	96	NULL	NULL	NULL
9614	5	2020	1216	0	NULL	NULL	NULL	NULL	NULL	NULL
9614	3	1985	980	0	NULL	NULL	NULL	NULL	NULL	NULL
9724	4.5	2022	1606	0	NULL	268	NULL	1559	NULL	NULL
9614	2	1975	952	0	NULL	NULL	NULL	1507	NULL	NULL
9612	2	1975	696	0	NULL	NULL	NULL	1507	NULL	NULL
9612	1	1964	792	0	NULL	NULL	NULL	1507	NULL	NULL
9616	4	1997	1280	0	NULL	NULL	NULL	1510	NULL	NULL
9612	3	1981	1344	0	300	NULL	NULL	1560	NULL	NULL
9614	3	1982	980	0	NULL	NULL	NULL	NULL	NULL	NULL
9614	2	1972	624	0	NULL	NULL	NULL	NULL	NULL	NULL
9612	1	1969	720	0	16	NULL	NULL	NULL	NULL	NULL
9612	2	1974	624	0	NULL	NULL	NULL	1507	NULL	NULL
9614	3	1982	952	0	NULL	NULL	NULL	1510	NULL	NULL
9616	3	1982	1120	0	NULL	NULL	NULL	1510	NULL	NULL
9614	2	1976	840	0	NULL	NULL	NULL	1507	NULL	NULL
9728	4	1998	1176	0	NULL	NULL	NULL	1507	NULL	NULL
9612	1	1968	542	0	128	306	NULL	1507	NULL	NULL
9614	4.5	2019	924	0	NULL	NULL	NULL	1513	NULL	NULL
9612	2.5	1983	576	0	NULL	NULL	NULL	1507	NULL	NULL
9616	4	2005	1056	0	NULL	NULL	NULL	1507	NULL	NULL
9724	3.5	1986	1550	0	NULL	72	NULL	1559	NULL	NULL
9724	4.5	2022	1600	0	48	NULL	NULL	1559	NULL	NULL
9616	5	2016	1248	0	NULL	NULL	NULL	1510	NULL	NULL
9616	3.5	1995	1088	0	NULL	NULL	NULL	1508	NULL	NULL
9612	2	1971	696	0	NULL	NULL	NULL	1507	NULL	NULL
9612	5	2017	384	0	NULL	NULL	NULL	NULL	NULL	NULL
9728	4	1992	1176	0	NULL	NULL	NULL	1507	NULL	NULL
9724	2	1971	1680	0	NULL	NULL	NULL	1560	NULL	NULL
9616	3	1980	1280	0	NULL	NULL	NULL	1508	NULL	NULL
9614	3	1978	1024	0	NULL	NULL	NULL	1510	NULL	NULL
9616	3	1994	1248	0	NULL	NULL	NULL	1510	NULL	NULL
9728	4.5	2021	2204	0	52	NULL	NULL	1559	NULL	NULL
9616	4	1996	1088	0	NULL	NULL	NULL	1510	NULL	NULL
9728	3.5	1983	1960	0	NULL	NULL	NULL	1510	NULL	NULL
9614	2	1972	952	0	NULL	NULL	NULL	1507	NULL	NULL
9616	4	1997	1088	0	NULL	NULL	NULL	1510	NULL	NULL
9616	3	1986	1088	0	NULL	NULL	NULL	1510	NULL	NULL
9608	3	1982	355	0	NULL	NULL	NULL	1510	NULL	NULL
9612	1	1972	1296	0	NULL	144	NULL	1507	NULL	NULL
9728	3	1980	2040	0	NULL	NULL	NULL	1507	NULL	NULL
9724	4	2022	1760	0	624	NULL	NULL	1510	NULL	NULL
9614	2.5	1978	1274	0	NULL	210	NULL	1510	NULL	NULL
9728	4	1994	1176	0	NULL	NULL	NULL	1507	NULL	NULL
9608	2	1971	404	0	NULL	NULL	NULL	NULL	NULL	NULL
9724	4	2022	1493	0	NULL	NULL	NULL	1559	NULL	NULL
9612	3	2022	648	0	NULL	NULL	NULL	NULL	NULL	NULL
9612	3	2022	672	0	NULL	NULL	NULL	NULL	NULL	NULL
9612	3	2022	784	0	NULL	NULL	NULL	NULL	NULL	NULL
9720	4	1967	800	0	NULL	NULL	NULL	NULL	NULL	NULL
9614	3	1980	1120	0	NULL	NULL	NULL	1510	NULL	NULL
9724	2	1974	1440	0	NULL	NULL	NULL	1510	NULL	NULL
9612	4	1999	384	0	NULL	NULL	NULL	NULL	NULL	NULL
9728	3	1984	1680	0	NULL	NULL	NULL	1510	NULL	NULL
9612	3.5	2015	220	0	NULL	NULL	NULL	NULL	NULL	NULL
9614	3	1974	1392	0	NULL	NULL	NULL	1511	NULL	NULL
9612	1	1960	480	0	NULL	NULL	NULL	NULL	NULL	2004
9728	4	1981	2378	0	410	331	468	1559	NULL	NULL
9724	3.5	1995	1296	0	NULL	NULL	NULL	1507	NULL	NULL
9612	1	1973	980	0	36	NULL	NULL	1507	NULL	NULL
9724	4.5	2022	1493	0	NULL	NULL	NULL	1559	NULL	NULL
9836	4	1995	2160	0	NULL	NULL	NULL	NULL	NULL	NULL
9612	4	2000	720	0	NULL	NULL	NULL	1507	NULL	NULL
9724	2	1972	1440	0	NULL	56	308	1513	NULL	2005
9612	1	1973	980	0	NULL	64	NULL	NULL	NULL	NULL
9724	4	2000	1632	0	24	NULL	NULL	1559	NULL	2004
9724	4.5	2022	2242	0	NULL	NULL	NULL	1559	NULL	NULL
9612	1	1974	818	0	256	NULL	NULL	1507	NULL	NULL
9836	4.5	2023	2848	0	NULL	NULL	NULL	1559	NULL	NULL
9612	3	1984	910	0	NULL	NULL	424	1510	NULL	2006
9612	4.5	2022	320	0	NULL	NULL	NULL	NULL	NULL	NULL
9612	3	1979	896	0	24	NULL	NULL	1510	NULL	NULL
9836	4.5	2022	2667	0	NULL	NULL	NULL	1559	NULL	NULL
9612	2.5	1982	980	0	NULL	264	NULL	1507	NULL	NULL
9724	4.5	2022	2123	0	NULL	NULL	NULL	1559	NULL	NULL
9610	2	1963	500	0	NULL	NULL	NULL	1560	NULL	NULL
9728	4.5	2017	2027	1	NULL	NULL	NULL	NULL	NULL	NULL
9728	4	2000	1296	0	288	NULL	NULL	1559	NULL	NULL
9836	4.5	2006	2218	0	NULL	NULL	NULL	1559	NULL	NULL
9724	2.5	1974	1664	0	NULL	624	64	1559	NULL	NULL
9728	4.5	2018	1760	0	317	NULL	NULL	1559	NULL	NULL
9614	2.5	1980	816	0	NULL	NULL	NULL	1560	NULL	NULL
9612	1	1966	780	0	81	NULL	227	1510	NULL	NULL
9724	4	1998	1120	0	48	NULL	NULL	1559	NULL	NULL
9724	4	1995	1904	0	80	144	NULL	1559	NULL	NULL
9724	3.5	1981	1822	0	NULL	NULL	NULL	1510	NULL	NULL
9724	3.5	1984	1120	0	120	NULL	NULL	NULL	NULL	NULL
9724	3.5	1978	1719	0	180	NULL	NULL	1510	NULL	NULL
9612	3	1978	980	0	660	NULL	NULL	1507	NULL	NULL
9612	2.5	1978	812	0	9	64	NULL	1507	NULL	NULL
9612	1	1971	952	0	96	24	NULL	1507	NULL	NULL
9612	1	1972	768	0	NULL	NULL	NULL	NULL	NULL	NULL
9612	1	1967	532	0	NULL	151	NULL	1507	NULL	2004
9612	2	1965	888	0	NULL	133	NULL	NULL	NULL	2004
9612	1	1969	576	0	NULL	NULL	80	1510	NULL	NULL
9612	2	1974	1000	0	NULL	128	NULL	1510	NULL	2004
9724	3.5	1983	1367	0	NULL	372	NULL	1559	NULL	NULL
9612	1	1972	720	0	NULL	120	NULL	1507	NULL	NULL
9612	2.5	1978	1835	0	345	NULL	258	1513	NULL	NULL
9728	4	1996	1563	0	NULL	360	NULL	1510	NULL	2005
9724	3.5	1979	1560	0	NULL	136	288	1507	1440	NULL
9724	3.5	1979	2157	0	NULL	288	NULL	1560	576	NULL
9612	1	1976	720	0	NULL	624	NULL	1510	NULL	2004
9724	4.5	2021	1456	0	NULL	NULL	NULL	1559	NULL	NULL
9728	4	1997	1736	0	NULL	NULL	NULL	1559	NULL	NULL
9728	4	2023	1654	0	NULL	NULL	NULL	1559	NULL	NULL
9732	4.5	2023	2310	0	NULL	NULL	NULL	1559	NULL	NULL
9614	3.5	2023	533	0	NULL	NULL	NULL	1559	NULL	NULL
9732	4.5	2021	2305	0	NULL	NULL	NULL	1559	NULL	NULL
9728	4	2023	2016	0	NULL	NULL	NULL	1559	NULL	NULL
9728	4	2023	1980	0	NULL	NULL	NULL	1559	NULL	NULL
9728	4	2023	2123	0	16	NULL	NULL	1559	NULL	NULL
9728	3.5	1991	1790	0	NULL	NULL	NULL	1559	NULL	NULL
9614	3	1981	840	0	NULL	NULL	NULL	1510	NULL	NULL
9728	4	2023	1280	0	NULL	NULL	NULL	1507	NULL	NULL
9728	4	2023	1544	0	NULL	NULL	NULL	1559	NULL	NULL
9728	4	2023	1814	0	NULL	NULL	NULL	1559	NULL	NULL
9728	4	2023	1494	0	NULL	NULL	NULL	1559	NULL	NULL
9724	3	1979	1344	0	NULL	NULL	NULL	NULL	NULL	NULL
9616	4	2006	1280	0	NULL	NULL	NULL	1513	NULL	NULL
9728	3	2009	1400	0	NULL	NULL	NULL	1513	NULL	NULL
9616	5	2023	800	0	NULL	NULL	NULL	1513	NULL	NULL
9614	2	1972	840	0	NULL	NULL	NULL	1510	NULL	NULL
9614	2	1972	700	0	NULL	NULL	NULL	1510	NULL	NULL
9614	2	1972	840	0	NULL	NULL	NULL	1510	NULL	NULL
9614	4	1999	1064	0	NULL	NULL	NULL	1507	NULL	NULL
9614	2	1972	700	0	NULL	NULL	NULL	1510	NULL	NULL
9728	4	1995	1120	0	NULL	NULL	NULL	1507	NULL	NULL
9728	3	1980	1512	0	NULL	NULL	NULL	1510	NULL	NULL
9732	4	2023	2002	0	NULL	NULL	NULL	1559	NULL	NULL
9728	4.5	1995	1797	0	NULL	NULL	NULL	1559	722	NULL
9614	4	2007	980	0	NULL	NULL	NULL	1507	NULL	NULL
9616	4	1999	1248	0	NULL	NULL	NULL	1508	NULL	NULL
9614	3	1980	924	0	NULL	NULL	NULL	1510	NULL	NULL
9612	3	1990	442	0	NULL	NULL	NULL	NULL	NULL	NULL
9614	3	1978	980	0	NULL	NULL	NULL	NULL	NULL	NULL
9616	4	2023	1280	0	NULL	NULL	NULL	1510	NULL	NULL
9732	5	2023	2304	0	NULL	NULL	NULL	1560	NULL	NULL
9728	3	1983	1736	0	NULL	NULL	NULL	1513	NULL	NULL
9614	3	1977	1078	0	NULL	NULL	NULL	1510	NULL	NULL
9616	3.5	2022	1120	0	NULL	NULL	NULL	NULL	NULL	NULL
9612	3	1989	840	0	NULL	NULL	NULL	NULL	NULL	NULL
9724	3	1981	1152	0	NULL	NULL	NULL	NULL	NULL	NULL
9724	4	2023	1152	0	NULL	NULL	NULL	1559	NULL	NULL
9614	3.5	1998	952	0	NULL	NULL	NULL	1510	NULL	NULL
9614	3.5	1999	924	0	NULL	NULL	NULL	1560	NULL	NULL
9614	3	1994	840	0	564	NULL	NULL	1510	NULL	NULL
9728	4	2001	1664	0	NULL	NULL	NULL	1559	NULL	NULL
9612	2	1973	1116	0	NULL	NULL	NULL	NULL	NULL	NULL
9614	3.5	2011	1043	0	NULL	483	NULL	NULL	NULL	NULL
9724	4	2023	1136	0	NULL	NULL	NULL	1559	NULL	NULL
9728	4	2024	2310	0	NULL	NULL	NULL	1559	NULL	NULL
9724	4.5	2024	2014	0	NULL	NULL	NULL	1559	NULL	NULL
9724	4.5	2024	2027	0	NULL	NULL	NULL	1559	NULL	NULL
9728	4	2024	1600	0	NULL	NULL	NULL	1559	NULL	NULL
9616	4	2006	1120	0	NULL	NULL	NULL	1559	NULL	NULL
9724	4	2023	1297	0	NULL	NULL	NULL	1559	NULL	NULL
9728	4	2024	1830	0	NULL	NULL	NULL	1559	NULL	NULL
9728	4.5	2024	1498	0	NULL	NULL	NULL	1559	NULL	NULL
9612	4	2010	678	0	NULL	NULL	NULL	NULL	NULL	NULL
9724	5	2023	1167	0	NULL	NULL	NULL	1560	NULL	NULL
9724	4	2024	1494	0	NULL	NULL	NULL	1559	NULL	NULL
9724	4	2023	1765	0	NULL	NULL	NULL	1559	NULL	NULL
9728	4	2024	1484	0	NULL	NULL	NULL	1559	NULL	NULL
9728	4	2024	1494	0	NULL	NULL	NULL	1559	NULL	NULL
9728	4	2024	2305	0	NULL	NULL	NULL	1559	NULL	NULL
9728	4	2023	1433	0	NULL	NULL	NULL	1559	NULL	NULL
9732	4.5	2024	1881	0	NULL	NULL	NULL	1559	NULL	NULL
9724	4	2024	1260	0	NULL	NULL	NULL	1559	NULL	NULL
9728	4	2024	1173	0	NULL	NULL	NULL	1559	NULL	NULL
9616	4	1995	1280	0	NULL	NULL	NULL	1507	NULL	NULL
9728	4	1996	2044	0	NULL	NULL	NULL	NULL	NULL	NULL
9616	4	1994	1040	0	NULL	NULL	NULL	1507	NULL	NULL
9616	4	1996	1280	0	NULL	NULL	NULL	1510	NULL	NULL
9728	4	1996	1960	0	NULL	NULL	NULL	1507	NULL	NULL
9616	2	1960	832	0	NULL	NULL	NULL	1507	NULL	NULL
9616	5	2023	896	0	NULL	NULL	NULL	1507	NULL	NULL
9614	3	1976	840	0	56	NULL	NULL	NULL	NULL	NULL
9616	3	1985	1120	0	NULL	NULL	NULL	1510	NULL	NULL
9614	3.5	2023	902	0	NULL	NULL	NULL	1559	NULL	NULL
9724	3	1983	1440	0	NULL	NULL	NULL	1507	NULL	NULL
9728	4	2024	1760	0	NULL	NULL	NULL	NULL	NULL	NULL
9612	2	1976	840	0	NULL	NULL	NULL	NULL	NULL	NULL
9842	4.5	2024	2405	0	NULL	NULL	NULL	1559	NULL	NULL
9724	4.5	2024	1120	0	NULL	NULL	NULL	1559	NULL	NULL
9728	4	2024	1344	0	NULL	NULL	NULL	1559	NULL	NULL
9724	2.5	1980	960	0	NULL	NULL	NULL	1559	NULL	2006
9612	4	2007	408	0	NULL	NULL	NULL	1507	NULL	NULL
9614	4	1992	924	0	NULL	NULL	NULL	1508	NULL	NULL
9728	5	2024	1820	0	NULL	NULL	NULL	1559	NULL	NULL
9614	3	1980	868	0	NULL	NULL	NULL	1507	NULL	NULL
9616	3	1986	1280	0	NULL	NULL	NULL	1510	NULL	NULL
9724	3	1980	1440	0	NULL	NULL	NULL	1507	NULL	NULL
9614	3	1989	840	0	NULL	NULL	NULL	NULL	NULL	NULL
9608	2	1989	320	0	NULL	NULL	NULL	NULL	NULL	NULL
9614	3	1989	980	0	NULL	NULL	NULL	NULL	NULL	NULL
9612	2	1968	600	0	NULL	NULL	NULL	1507	NULL	NULL
9614	3	1976	700	0	NULL	NULL	NULL	1510	NULL	NULL
9728	4	1994	1176	0	NULL	NULL	NULL	1508	NULL	NULL
9614	3	1975	840	0	NULL	NULL	NULL	1510	NULL	NULL
9614	2	1975	672	0	NULL	NULL	NULL	1510	NULL	NULL
9614	3	2024	952	0	NULL	NULL	NULL	1507	NULL	NULL
9724	3	1979	1104	0	NULL	NULL	NULL	1507	NULL	NULL
9612	5	2024	552	0	NULL	NULL	NULL	1507	NULL	NULL
9724	3.5	1995	1296	0	NULL	NULL	NULL	1507	NULL	NULL
9608	1	1959	224	0	NULL	NULL	NULL	NULL	NULL	2006
